,rxn,real_molrank,energy_molrank,max_rate
293,C2H4 = C2H3 + H,0.00030257409550637555,6.311668772260671e-27,0.004552160614039659
294,CH2 + O2 = CO + H + OH,181718610727.3663,0.08940954357920579,0.0135637288360247
295,H + H + H2 = H2 + H2,463115779731010.4,0.06765093164869057,0.04567092578090834
296,CO2 + OH = CO + HO2,4.174027813283797e-06,3.903355587400181e-15,3.3490823039472184e-21
297,CH2CHO + O = C2H3 + O2,7815349.230986552,3.1007216355222586e-05,7.556337477083275e-15
298,O + OH = H + O2,297319832381.15967,0.11366172512102704,2.9652534896485114e-07
299,C3H7 = C2H4 + CH3,9278974343.15727,6.957336299494385e-08,949.8997436230491
300,CH3CHO + O = CH2CHO + OH,2145208.1160362046,0.00036178624502097883,1.6785116784926759e-12
301,H2O + O2 = HO2 + OH,0.1603227294680595,1.8120844429699556e-16,1.6870477884026551e-06
302,CH2OH + H = CH3 + OH,1536640890874.7817,0.011635541234709923,1.1322010673944103e-10
303,CH2 = CH2(S),2784604559.9093375,0.0010808492323862923,0.029133768630950675
304,C2H6 + CH3 = C2H5 + CH4,1161665223.855034,0.285512735142411,5.330207818504727
305,CH3 + H = CH4,232146022974183.5,0.272423745348427,2.0593399267531103
306,CH2OH + O = CH2O + OH,27959409757.184734,0.01133222015216957,7.46399617118099e-12
307,C2H + O2 = CO + HCO,1126412798.4797971,3.953928915807005e-06,1.5415924361042154e-05
308,CO + O = CO2,32403557.753268465,0.043882568210592714,5.553545444967586e-06
309,C3H7 + CH3 = C2H5 + C2H5,743560124.8846296,0.010637006458682017,4.922698121847518e-05
310,CH2 + O = H + HCO,161756507669.60037,0.020363535053330866,2.5749723321146068e-11
311,CH3OH + O = CH3O + OH,1767597481.760267,0.014197935695645722,5.742760199594492e-07
312,CH2O + CO = CH2(S) + CO2,0.02296591092407102,2.468932196105168e-15,1.1512122264213083e-08
313,CO + H2O = HCO + OH,6.700067971477017e-09,1.5614253036232147e-24,1.3215502975677815e-16
314,CH2(S) + CO = H + HCCO,14183204.281900683,4.432968881320423e-07,8.02123149096076e-10
315,H + H = H2,847261947497418.6,0.23385188836803936,0.12936855725528593
316,C2H5 + H2O = C2H6 + OH,497857.08236474515,1.9007740589287663e-06,1.6030288380508217e-06
317,CH2(S) + CO = CH2 + CO,154826358475.956,0.012169274357322441,8.75611771186935e-06
318,C2H4 + OH = C2H3 + H2O,10976431099.635254,0.018650451746543433,0.0005795258109787545
319,CH2(S) + H2O = CH2 + H2O,3936037073141.0176,0.03111436709675996,6.528743690422879e-07
320,C2H2 + OH = CH3 + CO,4889730.194331901,0.009029464549680807,4.007150880893642e-07
321,H + HO2 = OH + OH,87588509251478.08,0.3016143453097052,0.009608518784751635
322,CH2OH + H = CH2(S) + H2O,1173769007736.8882,0.011635541234709923,8.648361053815507e-11
323,C3H8 + HO2 = C3H7 + H2O2,403091.33255265595,1.2429461538002165e-05,4.0321654176861006e-08
324,CH2(S) + CH3 = C2H4 + H,1242214832140.6016,0.07357766794917402,5.686554591101366e-08
325,CH2O + H = CH3 + O,0.39620906522880434,1.1496463550708938e-16,5.3610269731177724e-14
326,CH3O + H = CH2OH + H,557255360780.6782,0.05731424432738874,8.862306713613681e-12
327,C2H2 + H2O = C2H3 + OH,2.9516606813150027e-07,3.8182864511989054e-21,1.746471351639635e-11
328,CH3O + O2 = CH2O + HO2,85778648721.2173,0.2450877977824442,0.004781203092655884
329,CH2(S) + CH4 = CH3 + CH3,1604228882018.4705,0.06315997370061949,0.023959791502336646
330,OH + OH = H2O + O,1585809480373.1934,0.49905102129278406,1.788482491202968e-07
331,C2H6 + H = C2H5 + H2,234375280884.3541,0.05731420694789926,6.768828405935333
332,H + O2 = HO2,6239872747509537.0,0.23385188836803936,1179853.2808564883
333,CH + H2 = CH2 + H,65383372106.4864,0.00034566008418212863,2.2028462741676344e-08
334,CH2(S) + H2O = CH3OH,11769293806440.303,0.03111436709675996,1.9521844243761592e-06
335,CH2CO + OH = H2O + HCCO,20194386968.176067,0.0031434297102427753,2.2536258022116025e-06
336,C2H2 + CO + CO = HCCO + HCCO,2.0479756365092456e-16,1.8950881240004118e-21,1.346741744316636e-19
337,CH2OH + CH4 = CH3 + CH3OH,14201049.86622081,0.0008210770023783665,3.3921728061641886e-06
338,C2H5 = C2H4 + H,4944860544.750191,2.856946338664517e-10,5952.511832124207
339,CH3O + CH4 = CH3 + CH3OH,9443829799.502226,0.11376203250252939,0.0005931000729284496
340,CH3 + H2O2 = CH4 + HO2,303033245.7877305,0.43144955180204964,9.298133762704005e-05
341,O2 = O + O,0.00031648916930553984,4.0121421673625165e-27,0.00031648916930553984
342,H + HCCO = CH2(S) + CO,76485858029.24654,0.00026050968384490667,4.180935479500331e-08
343,CH2CO + H2O = CH2CHO + OH,6.157668375744018e-07,9.476208434058424e-22,2.0055344706642636e-16
344,C2H5 + C2H5 = C3H7 + CH3,2983666401.6122546,0.009955474152361006,4.89705396639591e-05
345,HCO + HO2 = CH2O + O2,1063348493022.3877,0.22166789158996417,6.4831013930241355e-06
346,C2H3 = C2H2 + H,1313661974.4261284,2.3878184965815564e-11,5179.660072984851
347,H + OH = H2O,1.806725780897786e+16,0.11670402372131616,0.0013927307725154507
348,C2H3 + CH4 = C2H4 + CH3,150215052.32128108,0.003799285356535206,230.27536193712137
349,CH2CO + H = CH3 + CO,12963753671.49452,0.0014729896189536178,0.00019744788328218723
350,C2H + H = C2H2,6526997566.040757,9.246337434344626e-07,9.433306292914583e-07
351,CH2 + CH2 = C2H2 + H2,303431408578.9032,0.08940954357920579,2.5678781414318765e-12
352,CH2O + CH3 = C2H5 + O,5.051427452139757e-05,2.1569493450350916e-18,5.1546865720100016e-14
353,H2O2 + O = HO2 + OH,212563741.73512268,0.08435197171333245,5.189486552195505e-08
354,CO + O = C + O2,2.8962551877310676e-19,2.570495264636311e-32,4.963802100917518e-32
355,CH + CH2O = CH2CO + H,523097396732.52466,0.0028852780286681727,6.046537053812062e-11
356,CH3 + OH = CH3OH,73326289314714.38,0.5813651935389658,0.086387905823784
357,CH2(S) + H2O = CH2O + H2,80549400329.59784,0.03111436709675996,1.3360808838864497e-08
358,C2H2 + H2 = CH2 + CH2,3.5663888833940654e-17,8.90097075372328e-32,8.046861972807873e-16
359,CH2(S) + O2 = CO + H2O,903143329035.2874,0.06315997370061949,0.010468791665534875
360,C3H8 + CH3 = C3H7 + CH4,715479.6225385712,0.01183110445967199,0.0018808514673553864
361,CH2(S) + O = CO + H2,29525065034.043037,0.014385045342286549,1.101485615711426e-12
362,HO2 + OH = H2O + O2,30620981920100.22,0.6436593183565439,0.0040231541202126655
363,CH + HCCO = C2H2 + CO,341054699.9365765,6.9157978337725915e-06,1.0444294257127073e-18
364,CH2OH + H = CH2O + H2,1811555003035.3472,0.011635541234709923,1.3347585114129574e-10
365,CH3OH + OH = CH3O + H2O,584275118444.5153,0.07453704500776182,2.290501538478286e-05
366,CH3 = CH + H2,0.0660733644582547,1.4282566535118812e-24,2.294005238219308e-07
367,CH2O + H = CH2(S) + OH,0.00031948169252113157,2.0326376573269702e-20,4.3228439764093216e-17
368,CO + HO2 = HCO + O2,290392.54155824875,1.111357778253234e-08,1.195037997144626e-05
369,CH3 + O2 = CH2O + OH,86642293.95803212,1.1649413962383006,275.58782890744425
370,CH3OH = CH2OH + H,2.818846602979751,2.829033782479983e-23,1.0603668690691452e-06
371,C2H3 + O2 = C2H2 + HO2,660543114.7067652,0.003799285356535206,0.003645513244385015
372,CH3 + CH3 = CH2 + CH4,700790501.997113,0.08794561643728958,0.008721542277208665
373,CO + OH = HCO + O,1.230091236625091e-06,9.478946138189186e-21,2.415631299706026e-20
374,CO + HCO = CH + CO2,2.431381046350137e-06,1.2657785688068645e-16,2.495599018054986e-19
375,C3H7 + HO2 = C3H8 + O2,137759112.0111195,0.011776777149095925,2.755137209690618e-10
376,CH3 + OH = CH3O + H,1929711661.2040954,0.00152473165039555,2.273451320298909e-06
377,CH2CHO + OH = CH2OH + HCO,30087896837.59639,0.0010445685936431124,3.4575509735992004e-12
378,CH2O + H2O = CH2OH + OH,2.233542495501084e-06,2.981338948170999e-21,7.545100391227802e-15
379,C3H7 + CH4 = C3H8 + CH3,29881.553272041747,0.000884001791760548,0.0018858609851278739
380,CH2CO + O = HCCO + OH,35478800.08910294,0.00025180175947099896,4.028755485006545e-08
381,CH2OH + H = CH3OH,2893870406457.8066,0.011635541234709923,2.132211359563265e-10
382,OH + OH = H + HO2,38716.79630620315,4.4237004460822196e-09,4.366496301486393e-15
383,CH2OH + OH = CH2O + H2O,518114433592.0357,0.024830796864627316,1.6671298134498826e-11
384,C2H3 + H = CH + CH3,6.708699512241791,2.0908042594679717e-15,1.7523036366215136e-13
385,C2H5 + CH2OH = C3H7 + OH,56351720.87010024,2.5289385565038008e-05,7.818034964492925e-15
386,CH2(S) = CH2,500830376383.2845,0.06315997370061949,0.0075008357081894385
387,CH2O + HO2 = H2O2 + HCO,12776704784.587315,0.3313179239010331,1.2419597279394659
388,C2H2 + O = C2H + OH,127404.77890754858,9.972075608780353e-10,2.591488944357701e-07
389,H + H2O = H2 + OH,4219728130.911524,5.112948877631322e-05,0.00021727420276403353
390,C2H4 + O = CH3 + HCO,1000978256.9745011,0.008511648912497267,0.0009908843545196264
391,CH2O = H + HCO,578.5300915581201,8.740275402776357e-21,0.27569796777817795
392,CO + O2 = CO2 + O,20.440601109734036,0.1926738350938085,0.0014753690281366048
393,CH2 + H2O = CH2(S) + H2O,21884269203.05812,0.0005324565198859236,1.2283728320295262e-06
394,H + O2 + O2 = HO2 + O2,3358002666265251.0,0.23385188836803936,541972.274800164
395,HO2 + HO2 = H2O2 + O2,500148512095.7064,1.2897665587160894,0.13793711422451396
396,H2 + H2 = H + H + H2,0.28807513858198286,1.75490328749644e-24,0.04609792599946735
397,C2H2 + OH = C2H + H2O,108702667.35632159,1.3094054414109254e-05,8.908221352525736e-06
398,CH2(S) + H2O = CH3 + OH,5284167024331.988,0.029366510639958043,8.764900197374768e-07
399,CH2CO = CH2 + CO,1393.669717592985,4.050633730937079e-20,0.07585299125713064
400,CH2O + O = CH2 + O2,0.01652565976650878,6.5853001813961575e-15,8.048043903028751e-15
401,CH2CHO + O2 = CH2O + CO + OH,18666033.950044047,0.0020931098205894325,5.924058309285968e-06
402,CH2O + H2 = CH2OH + H,0.0008954876697619764,3.944697321083579e-18,3.839796467475297e-10
403,CH2OH + H = CH3O + H,279322101.82647145,0.00041366532304938685,2.058052624479793e-14
404,H + HCO = CH2(S) + O,2.6591522333664056e-09,6.448686701557383e-24,3.1488785520488594e-29
405,CH2 + H = CH3,39302172321487.836,0.02090859060412178,1.5408033992273834e-07
406,CH2 + H2O = CH3 + OH,225171832.15618443,0.0005025456570567129,1.2638985501070235e-08
407,CH2(S) + CO2 = CH2O + CO,3793723921.0725346,0.00821602366232123,6.898830337641043e-08
408,H + HO2 = H2O + O,4065282389341.2695,0.3016143453097052,0.00044596423134860496
409,CH4 + O2 = CH3 + HO2,38.5127481739435,4.27047974585738e-13,38.5127481739435
